feat,lrp
TFs_and_others_RREB1,-2.166704967690207e-05
TFs_and_others_ZNF337,-1.9984500422134788e-05
TFs_and_others_NUFIP1,-2.2310879898976585e-05
TFs_and_others_TEAD3,-3.1955776361465894e-05
TFs_and_others_TGIF2,-2.525722097487142e-05
TFs_and_others_MED6,-2.435970919769504e-05
TFs_and_others_HLTF,-3.23931533492524e-05
TFs_and_others_MXI1,-6.795387893361341e-05
TFs_and_others_BHLHE41,-4.982371919985347e-05
TFs_and_others_CDX4,-3.712352582387447e-05
TFs_and_others_FOXP4,-0.00010085012650161968
TFs_and_others_BRD4,-0.0005092611637278985
TFs_and_others_NR4A2,-0.00013152277074148752
RNA_polymerase_POLR1D,-9.175733917167891e-05
TFs_and_others_XRCC3,-5.634968546584744e-05
TFs_and_others_HNRNPLL,-5.956072567707517e-05
TFs_and_others_ZNF83,-3.262942390968327e-05
TFs_and_others_MED7,-2.7316235604971175e-05
TFs_and_others_NCAPG,-2.8809025506121136e-05
TFs_and_others_RHOXF2B,-2.336334371109076e-05
TFs_and_others_TAF2,-2.5297415067540612e-05
TFs_and_others_JARID2,-4.4222286766645536e-05
TFs_and_others_CREB5,-2.829329900833534e-05
TFs_and_others_AHRR,-2.706126938658204e-05
TFs_and_others_ZNF800,-2.7149723993155148e-05
TFs_and_others_ZSCAN9,-2.5428773365104013e-05
TFs_and_others_ZNF775,-2.549067259850693e-05
TFs_and_others_NFE2L2,-3.94785082043501e-05
TFs_and_others_BHLHE40,-5.2257299459468884e-05
TFs_and_others_ZNF350,-3.664151482201596e-05
TFs_and_others_IRX2,-3.222870868177952e-05
TFs_and_others_NCOR1,-4.029366468037381e-05
TFs_and_others_PPARA,-2.7412151098070458e-05
TFs_and_others_ZNF70,-2.4081910693669543e-05
TFs_and_others_NEUROD2,-2.1038595436946962e-05
TFs_and_others_UBE2I,-2.040633160193186e-05
TFs_and_others_ZNF580,-2.3929194504895897e-05
TFs_and_others_THRA,-2.536167708961499e-05
TFs_and_others_FOXQ1,-4.045571641739963e-05
TFs_and_others_MAX,-0.00016589965911702298
TFs_and_others_UBE3A,-5.076783861585733e-05
TFs_and_others_EBNA2,-4.1897667338538774e-05
TFs_and_others_ZMIZ1,-3.413702196277219e-05
TFs_and_others_ZNF485,-3.447470112184949e-05
TFs_and_others_QKI,-3.0495293454644518e-05
TFs_and_others_SALL1,-2.9263763110483825e-05
TFs_and_others_NFIA,-3.913079178266011e-05
TFs_and_others_SSRP1,-7.01023693431985e-05
TFs_and_others_WDR5,-5.8160109627939e-05
TFs_and_others_ZNF558,-3.960467078877865e-05
TFs_and_others_CDK12,-3.63806087307646e-05
Histone_H3R17me2,-3.0569310211910906e-05
TFs_and_others_INTS5,-3.262834518580377e-05
Histone_H3K9Kac,-4.0580951272129754e-05
TFs_and_others_NFATC4,-3.2399657161563806e-05
TFs_and_others_C7orf26,-3.173942505805414e-05
TFs_and_others_FXR1,-3.6463769417497075e-05
TFs_and_others_STAT1,-8.596645033611409e-05
TFs_and_others_SUPT6H,-4.468093861761383e-05
TFs_and_others_ZNF408,-3.3022857049907365e-05
TFs_and_others_SIX1,-3.1678886371818286e-05
TFs_and_others_LRWD1,-2.6037598153475127e-05
TFs_and_others_ZMAT3,-2.484750727811993e-05
TFs_and_others_SCML2,-2.2679126656077086e-05
TFs_and_others_POLH,-2.269744206005022e-05
TFs_and_others_ZNF92,-2.6098925326647394e-05
TFs_and_others_ZNF302,-2.1810273088332383e-05
TFs_and_others_RERE,-2.3110046882919358e-05
TFs_and_others_MYBL2,-2.9527097014407372e-05
TFs_and_others_GLTSCR1,-2.5468348431089998e-05
TFs_and_others_POLA1,-2.5316407263516815e-05
TFs_and_others_CDK6,-2.7735245431993317e-05
TFs_and_others_SOX21,-2.907729383430786e-05
TFs_and_others_ZGPAT,-4.665162447918739e-05
TFs_and_others_SMARCB1,-8.971313684829803e-05
TFs_and_others_DNMT3L,-5.44303567659558e-05
Histone_H3K9me2,-8.726142850845562e-05
Histone_H4K20me2,-5.413266505926973e-05
TFs_and_others_TCF4,-0.00012020936888444233
TFs_and_others_ZNF384,-0.00015588361534583022
TFs_and_others_ZNF692,-6.139038969556138e-05
TFs_and_others_GPBP1L1,-4.479352801154445e-05
TFs_and_others_SALL3,-3.573347276734697e-05
TFs_and_others_ZXDB,-3.683865771714843e-05
TFs_and_others_MAFG,-3.552559264459531e-05
TFs_and_others_ZNF491,-3.221656763252573e-05
TFs_and_others_KCMF1,-2.7208150181157394e-05
TFs_and_others_XBP1,-5.947917771749328e-05
TFs_and_others_BCL6,-0.00024960342965452386
TFs_and_others_NUP214,-7.125563846336381e-05
TFs_and_others_GLIS2,-4.965724321472606e-05
TFs_and_others_KLF16,-3.463022294134198e-05
TFs_and_others_HOXC5,-3.4090619636860147e-05
TFs_and_others_REPIN1,-2.6946563179182433e-05
TFs_and_others_DMTF1,-2.6443709125714425e-05
TFs_and_others_EHMT2,-3.5498539658748215e-05
TFs_and_others_XRCC4,-2.9444196332197334e-05
TFs_and_others_MYH11,-3.6544529005563924e-05
TFs_and_others_ZNF532,-3.513500108804953e-05
TFs_and_others_KDM5A,-8.518227379535439e-05
TFs_and_others_BCOR,-0.00017443536772829204
TFs_and_others_TOP2A,-6.240093113554758e-05
TFs_and_others_NFKBIZ,-5.149945819973269e-05
TFs_and_others_DOT1L,-7.178636022159845e-05
TFs_and_others_ALKBH1,-4.205221090029252e-05
TFs_and_others_ZNF572,-3.980135010073659e-05
TFs_and_others_GFI1,-3.707345516199389e-05
TFs_and_others_THRB,-3.580074380945349e-05
TFs_and_others_RFX7,-2.9058951792633446e-05
TFs_and_others_HIC1,-2.8654106502068565e-05
TFs_and_others_MTF1,-2.422992606138138e-05
TFs_and_others_CDAN1,-2.37725333677038e-05
TFs_and_others_ZNF354B,-2.3499450436348942e-05
TFs_and_others_NR5A2,-2.3570521287572766e-05
TFs_and_others_LIN28B,-2.2672573640228254e-05
TFs_and_others_BCLAF1,-2.3587816300399877e-05
TFs_and_others_MYBBP1A,-2.5960592761748125e-05
TFs_and_others_TBP,-5.630708747601022e-05
TFs_and_others_MATR3,-2.9937839053623067e-05
TFs_and_others_ZNF57,-2.7042965670150624e-05
TFs_and_others_OSR1,-2.632511016683374e-05
TFs_and_others_ZNF48,-2.9378366789180827e-05
TFs_and_others_RFXAP,-3.216145051068208e-05
TFs_and_others_FOXC1,-6.000636571191717e-05
TFs_and_others_TARDBP,-3.3616292654157586e-05
TFs_and_others_U2AF1,-3.777205742491251e-05
TFs_and_others_LARP7,-7.228115177956394e-05
TFs_and_others_NKX3-1,-4.09422668717076e-05
TFs_and_others_FANCD2,-3.588958176581569e-05
TFs_and_others_OVOL3,-3.375062021739685e-05
TFs_and_others_LMO1,-3.096631554656198e-05
TFs_and_others_QRICH1,-4.6197331893186685e-05
TFs_and_others_KAT6B,-0.00014579739449923571
TFs_and_others_ZSCAN23,-5.177816036217597e-05
TFs_and_others_ERCC2,-4.2349566469288995e-05
TFs_and_others_PCF11,-4.234558327833578e-05
TFs_and_others_ZNF484,-3.803295196531738e-05
TFs_and_others_PIAS1,-5.7128958345779686e-05
TFs_and_others_EZH1,-3.57687202930496e-05
TFs_and_others_ZNF671,-3.5042570422052875e-05
TFs_and_others_ZSCAN5A,-3.0915054493584874e-05
TFs_and_others_ZNF425,-3.0470527319838458e-05
TFs_and_others_SMARCA2,-5.364494309950764e-05
Histone_H4K5cr,-2.6999287278909e-05
Histone_H2B,-2.416449785057868e-05
TFs_and_others_CDK7,-2.5359968661269342e-05
TFs_and_others_TFCP2L1,-2.340004108214228e-05
TFs_and_others_CPSF1,-2.504436961216005e-05
TFs_and_others_HSP90B1,-2.6507439982247947e-05
TFs_and_others_CHD6,-1.6523415912982776e-05
TFs_and_others_NR1H2,-2.720507033464869e-05
TFs_and_others_OVOL1,-3.094730658608344e-05
TFs_and_others_RTF1,-2.3969176597817865e-05
TFs_and_others_HMGXB4,-2.8261953728055162e-05
TFs_and_others_SMARCA1,-2.03453909574679e-05
TFs_and_others_NR2E3,-1.8095605229416546e-05
TFs_and_others_NR1I2,-1.647220584562891e-05
TFs_and_others_SRSF7,-1.6301411496053973e-05
TFs_and_others_ZNF214,-1.8986807332172852e-05
Histone_H2A.Z.1,-2.4519079351131623e-05
TFs_and_others_FUBP3,-3.72065629098969e-05
TFs_and_others_AKAP8,-5.342337998855037e-05
TFs_and_others_ZZZ3,-8.440937542276049e-05
TFs_and_others_NR2F6,-5.8636365211056335e-05
TFs_and_others_PHF21A,-0.0001752284851798874
Histone_H3K9me3,-0.0009370176495465902
TFs_and_others_SNAPC2,-0.0002543621394940205
TFs_and_others_HDAC1,-0.00028802570977035525
TFs_and_others_CSTF3,-0.00014801373464803537
TFs_and_others_TRIB3,-0.0001030927494388529
TFs_and_others_RCOR2,-6.538774924787548e-05
TFs_and_others_JUNB,-0.00014751364324564836
TFs_and_others_SPI1,-0.00044115104468419084
Histone_H3.1,-0.00011637792526133935
TFs_and_others_ZNF44,-7.186851183628945e-05
TFs_and_others_WAS,-4.60911966854537e-05
TFs_and_others_CDK2,-3.940371778495646e-05
TFs_and_others_CSDE1,-3.485280886112409e-05
TFs_and_others_ZNF195,-2.181454989003224e-05
TFs_and_others_DLX5,-1.8141963297059085e-05
TFs_and_others_DNA2,-1.7787553460222826e-05
TFs_and_others_ICE2,-2.2078236491584427e-05
TFs_and_others_ZNF565,-2.0505975742452728e-05
TFs_and_others_ZNF155,-2.3952060907955078e-05
TFs_and_others_VEZF1,-3.25140673722702e-05
TFs_and_others_GTF2H2,-2.5471358616432784e-05
TFs_and_others_ZNF397,-4.9280026193918503e-05
TFs_and_others_ARID1A,-0.00019720870608309844
TFs_and_others_ZNF883,-6.318563393409411e-05
TFs_and_others_CDK11A,-4.528292710815034e-05
TFs_and_others_POLRMT,-3.688668612239179e-05
TFs_and_others_Pan-acetyllysine,-4.8238163868866496e-05
TFs_and_others_CHAT,-3.4629931802861714e-05
TFs_and_others_PSMD1,-3.703486229621448e-05
TFs_and_others_EZH2,-9.029834027854916e-05
RNA_polymerase_POLR3D,-5.147566631013101e-05
TFs_and_others_EBNA3,-4.2615012878521984e-05
TFs_and_others_HES5,-4.2936511192900256e-05
TFs_and_others_SF3B1,-3.649467373928923e-05
TFs_and_others_CUL4B,-8.319163742923781e-05
Histone_H3K18ac,-0.0003543430859949018
TFs_and_others_FOXC2,-0.00012827156840269265
TFs_and_others_RUNX3,-0.00017268915358800734
TFs_and_others_RBM22,-0.00011481386625044681
TFs_and_others_5-hmC,-0.0002657738485235125
TFs_and_others_TFCP2,-9.53784074462129e-05
TFs_and_others_VSV-G,-7.320190696868802e-05
TFs_and_others_HMG20B,-5.831596525550574e-05
TFs_and_others_CCND2,-4.3957294428976553e-05
TFs_and_others_NHLH1,-4.546229655136618e-05
TFs_and_others_ZNF146,-9.956318753433207e-05
TFs_and_others_ZNF221,-4.234071275859475e-05
TFs_and_others_DMRT2,-3.653261307193859e-05
TFs_and_others_ZNF248,-3.066834179498781e-05
TFs_and_others_ZNF451,-2.6583247545398953e-05
TFs_and_others_ZMAT5,-2.3972431804742726e-05
TFs_and_others_HOXA7,-2.4544876186992762e-05
TFs_and_others_OGT,-2.6412364237608727e-05
TFs_and_others_ZNF785,-2.655967410519479e-05
Histone_H2,-2.7496722956168823e-05
TFs_and_others_FOXJ3,-2.9333053895604466e-05
TFs_and_others_SLC30A9,-2.9832841462639396e-05
TFs_and_others_C11orf53,-3.78117953022316e-05
TFs_and_others_GLYR1,-3.80084858391476e-05
TFs_and_others_NR5A1,-3.8970383647795764e-05
TFs_and_others_ZNF346,-3.158498060981049e-05
TFs_and_others_ZNF19,-2.8325305425540423e-05
TFs_and_others_ZNF589,-3.3177305810900045e-05
TFs_and_others_RBBP5,-6.597460704517781e-05
TFs_and_others_ZBTB43,-4.293582869813847e-05
Histone_H3R2me2,-4.814054530933073e-05
Histone_H2A.X,-4.5074022964596203e-05
TFs_and_others_QSER1,-0.00019272859972889337
TFs_and_others_ESR1,-0.0006874789248687146
TFs_and_others_BACH1,-0.00017703539180723165
TFs_and_others_HBcAg,-0.00010209343655886992
TFs_and_others_MED13,-6.21139219463564e-05
TFs_and_others_MYNN,-8.918015083877379e-05
TFs_and_others_HOXA13,-0.00012669403000103654
TFs_and_others_BEND3,-0.00021329596901509395
TFs_and_others_NAIF1,-0.00010695925291880363
Histone_H4K5ac,-0.0008198576289506416
Histone_H3K27ac,-0.005430162022869172
TFs_and_others_ZNF614,-0.0012001218657302062
TFs_and_others_GRWD1,-0.0007062794031792201
TFs_and_others_TOX4,-0.000363296472751218
TFs_and_others_IRF5,-0.0002453591684789005
TFs_and_others_NLRP2,-0.00012190885796342398
TFs_and_others_STAT6,-5.548001488426964e-05
TFs_and_others_LEF1,-3.930605420728792e-05
TFs_and_others_WTAP,-2.4441394396108103e-05
TFs_and_others_ILK,-2.2772056256939396e-05
TFs_and_others_AAV Rep68,-2.0605664736641698e-05
TFs_and_others_BRAF,-2.081513990022098e-05
TFs_and_others_KLF3,-2.578008822626741e-05
TFs_and_others_HIV Tat,-1.9639734461427558e-05
TFs_and_others_SIRT3,-2.0400394090530426e-05
TFs_and_others_HOXA3,-2.6668475833261447e-05
TFs_and_others_SALL4,-2.270217727938169e-05
TFs_and_others_ZBTB3,-2.162447242135679e-05
TFs_and_others_THAP7,-2.3916047860763146e-05
TFs_and_others_EHF,-3.389417638909916e-05
TFs_and_others_CBX4,-2.4008819083016437e-05
TFs_and_others_MTA3,-3.468946818015625e-05
TFs_and_others_CPSF6,-4.9110824337450936e-05
TFs_and_others_TGIF2LX,-2.7811978351744323e-05
TFs_and_others_POGZ,-2.7561892724804774e-05
TFs_and_others_MLL-AF6,-2.154602425039983e-05
TFs_and_others_BRCA2,-2.7192334212684237e-05
TFs_and_others_TRP47,-5.9224769425161355e-05
TFs_and_others_ZNF296,-3.092869330922742e-05
TFs_and_others_IRF2BP2,-3.104200526867514e-05
TFs_and_others_HMGB2,-3.5036402531658824e-05
TFs_and_others_SKIL,-2.914037233751437e-05
TFs_and_others_ZNF788,-2.5928247563915616e-05
TFs_and_others_SUPT16H,-2.1053628799526353e-05
TFs_and_others_CSE1L,-2.2932262900245373e-05
TFs_and_others_JMJD6,-3.3087944983395297e-05
TFs_and_others_RBM15,-3.088890775033548e-05
TFs_and_others_ZFP3,-3.997115234375558e-05
TFs_and_others_ZNF282,-4.560021685655651e-05
TFs_and_others_NRIP1,-6.75298394670932e-05
TFs_and_others_TAL1,-0.00011769421439813087
TFs_and_others_RUNX2,-0.00017379037511503268
TFs_and_others_SETD1A,-0.00015833147729247198
TFs_and_others_TET3,-6.641501243987925e-05
Histone_H2AK5ac,-6.335464171032422e-05
Histone_H4K12ac,-0.00015507209617683282
TFs_and_others_MYOCD,-6.979565408716657e-05
TFs_and_others_RCOR3,-4.444433797004961e-05
TFs_and_others_EBNA1,-6.334898546341029e-05
TFs_and_others_MYC,-0.000215187937598948
TFs_and_others_PRDM1,-7.803721016907492e-05
TFs_and_others_ATAD3A,-0.00013378838914954364
TFs_and_others_EP300,-0.0005999202396429946
TFs_and_others_ZNF680,-0.00015129812154577506
TFs_and_others_PHTF2,-8.833412692084498e-05
TFs_and_others_ZBTB24,-5.3526775536899025e-05
TFs_and_others_MAP1LC3B,-4.483541673512672e-05
TFs_and_others_LRIF1,-3.450735602102293e-05
TFs_and_others_KAT8,-4.9149439064158e-05
TFs_and_others_CHD8,-0.00016772828013014498
TFs_and_others_CSTF2,-9.770868915553931e-05
TFs_and_others_WDR61,-5.261766569803966e-05
TFs_and_others_ZNF473,-3.765904595571606e-05
TFs_and_others_HMGXB3,-3.19099563224371e-05
TFs_and_others_PRAME,-2.715672937873211e-05
TFs_and_others_PBX2,-2.7454768601161843e-05
TFs_and_others_RORC,-3.689984423389981e-05
TFs_and_others_ZBTB20,-4.628881029873108e-05
TFs_and_others_ZMYM2,-2.8605594288469914e-05
TFs_and_others_ZBTB44,-2.5495054257700877e-05
TFs_and_others_MIER1,-2.520803533426549e-05
TFs_and_others_ZNF24,-3.109556752935826e-05
TFs_and_others_ZNF616,-2.265138395103297e-05
TFs_and_others_PDHA1,-2.4321731512420658e-05
TFs_and_others_ZSCAN5D,-2.656380300620041e-05
TFs_and_others_TAF7,-3.13373881326703e-05
TFs_and_others_WRN,-2.8675474257780792e-05
TFs_and_others_CCNT2,-3.5096814731920286e-05
TFs_and_others_ZNF274,-3.758581007643019e-05
TFs_and_others_ZNF577,-3.7580856265708636e-05
TFs_and_others_TOX,-4.5373914293503314e-05
TFs_and_others_NUDT21,-5.768219576203903e-05
TFs_and_others_FOXO3,-3.921220890039147e-05
TFs_and_others_ARNT2,-0.00011912524164168559
TFs_and_others_CEBPB,-0.0006317888996190512
TFs_and_others_KDM5D,-0.00015982738387323173
TFs_and_others_ZNF445,-0.00011282932647155668
TFs_and_others_NCOA1,-0.0001231590171667234
TFs_and_others_CBFA2T2,-8.065454284779501e-05
TFs_and_others_SP3,-6.972111240551509e-05
TFs_and_others_ZNF180,-4.7424184689512346e-05
TFs_and_others_TAF1C,-6.561753999091527e-05
TFs_and_others_RBM25,-0.00021766389160864915
TFs_and_others_MYF6,-7.10751240175532e-05
TFs_and_others_ZNF720,-5.669837264643053e-05
TFs_and_others_PLAG1,-4.514766449213363e-05
TFs_and_others_FOXN3,-3.4171153733291575e-05
TFs_and_others_THAP8,-2.786979493788046e-05
TFs_and_others_ZNF639,-2.7010785378081336e-05
TFs_and_others_ARRB1,-2.5758712261498797e-05
TFs_and_others_UBTF,-5.012156212842094e-05
TFs_and_others_POLQ,-2.480515628478098e-05
TFs_and_others_SALL2,-3.593165157996954e-05
Histone_H2A.ZK4K7ac,-0.00011421230931359073
TFs_and_others_TIGD3,-3.954284587305587e-05
TFs_and_others_ZNF430,-3.1928878887671086e-05
TFs_and_others_IRF9,-3.3380509386694055e-05
TFs_and_others_RXRB,-3.809802241180246e-05
TFs_and_others_SCML4,-3.234085090994563e-05
Histone_H4K20me1,-3.5306302221592855e-05
TFs_and_others_ZNF362,-4.372198857382327e-05
TFs_and_others_HIC2,-3.1346263270346585e-05
TFs_and_others_GLI1,-3.971377313764163e-05
TFs_and_others_MED26,-0.00010856956102097676
TFs_and_others_ZNF398,-4.40614322413648e-05
TFs_and_others_USP7,-5.6389249602698656e-05
TFs_and_others_MCM3,-3.8325116826751564e-05
TFs_and_others_HLF,-6.686816826617919e-05
TFs_and_others_YWHAZ,-3.540118728853051e-05
TFs_and_others_ZNF169,-3.2237535757038346e-05
TFs_and_others_ZNF341,-4.409536291048261e-05
TFs_and_others_ZMAT4,-2.6476469290420077e-05
TFs_and_others_MAPK14,-2.52299734202593e-05
TFs_and_others_PCGF1,-3.787330459291541e-05
TFs_and_others_TIGD6,-2.595194009863944e-05
TFs_and_others_AIM2,-2.6303361183830567e-05
TFs_and_others_CARM1,-2.7384455133406465e-05
TFs_and_others_LDB2,-2.475836032631147e-05
TFs_and_others_CTBP2,-3.666547812900447e-05
TFs_and_others_CREB1,-0.00011115831640557745
TFs_and_others_ZBTB48,-6.816861104597379e-05
TFs_and_others_ZNF217,-4.698887801812858e-05
TFs_and_others_RUVBL1,-3.22452411396214e-05
TFs_and_others_ERH,-2.6690385400276573e-05
TFs_and_others_SMCHD1,-2.4129288940576647e-05
TFs_and_others_PRDM6,-3.2040981089706334e-05
TFs_and_others_ZNF587,-2.249769262000192e-05
TFs_and_others_ASXL1,-2.411937299276203e-05
TFs_and_others_ZNF441,-2.2601045733932574e-05
TFs_and_others_DAXX,-2.8988657829881145e-05
TFs_and_others_E2F4,-3.0395874502361635e-05
TFs_and_others_PRDM2,-2.4145544197494786e-05
TFs_and_others_FANCM,-2.7264496707385287e-05
TFs_and_others_BANP,-4.012974124098802e-05
TFs_and_others_TAF1,-5.965847303712399e-05
TFs_and_others_ZNF250,-3.8758750115724097e-05
TFs_and_others_HNRNPH1,-4.0139081890523e-05
TFs_and_others_SMAD2,-5.6742704425470164e-05
TFs_and_others_EP400,-6.85026444268295e-05
RNA_polymerase_POLR3B,-3.8133635482663517e-05
TFs_and_others_ZSCAN5B,-2.990479286341703e-05
TFs_and_others_RPA2,-2.378555902237179e-05
TFs_and_others_FOXS1,-2.1210199009595978e-05
RNA_polymerase_POLR2M,-2.0953509403461285e-05
TFs_and_others_CREM,-2.6155783809444764e-05
TFs_and_others_GTF2E2,-2.9801220957164818e-05
Histone_H3K29ac,-3.922118415428542e-05
TFs_and_others_CHD3,-2.516837562076905e-05
TFs_and_others_CASP3,-2.3906869999598934e-05
Histone_H3.3 K27M mutant,-2.840960990913615e-05
TFs_and_others_HOXA5,-2.075965188386666e-05
TFs_and_others_HMGA1,-5.961339976771251e-05
TFs_and_others_RAD21,-0.00030851273789286036
Histone_H2Bub,-8.972542269988136e-05
TFs_and_others_LMO3,-6.159476348976127e-05
TFs_and_others_SOX4,-4.165099228990849e-05
TFs_and_others_ZNF652,-4.3508729808611484e-05
TFs_and_others_ZNF324,-3.250642821653931e-05
TFs_and_others_ZNF704,-2.6176547364532658e-05
TFs_and_others_ZBTB10,-2.9606474684388694e-05
TFs_and_others_ZNF212,-2.937394482766327e-05
TFs_and_others_PHF20L1,-2.890171270085929e-05
TFs_and_others_ZNF318,-3.224343621001385e-05
TFs_and_others_GTF3C2,-5.978263840122416e-05
Histone_H3K36ac,-9.747885113119402e-05
TFs_and_others_ZIC2,-5.5310034729975e-05
TFs_and_others_SCRT2,-5.860579974181454e-05
TFs_and_others_SP2,-5.2686498106734844e-05
TFs_and_others_RBBP4,-4.822836108403787e-05
TFs_and_others_ZBTB49,-4.8607609861712926e-05
TFs_and_others_HCFC1,-5.295937454850179e-05
TFs_and_others_PRDM4,-7.237897428250746e-05
TFs_and_others_SATB1,-0.00024091506602769058
Histone_H3T6ph,-8.287339840485556e-05
TFs_and_others_LEO1,-6.438301122442521e-05
TFs_and_others_PHF19,-5.605515856490067e-05
TFs_and_others_SOX2,-0.00013068834163399687
TFs_and_others_SS18,-0.0001556461257125422
TFs_and_others_MGMT,-6.415524807630627e-05
TFs_and_others_ZNF610,-4.830461255492205e-05
TFs_and_others_GATAD2A,-4.4551635984747614e-05
TFs_and_others_HOXB7,-2.995536673315612e-05
TFs_and_others_LMTK3,-2.5720831815102127e-05
TFs_and_others_RBBP7,-3.285751228556301e-05
TFs_and_others_RBM17,-2.293619046352797e-05
TFs_and_others_ARID4B,-3.439463561282162e-05
TFs_and_others_ZNF660,-2.3708146879011277e-05
TFs_and_others_KDM3B,-2.297626830488645e-05
TFs_and_others_TOP2B,-2.793414228668264e-05
TFs_and_others_ZNF112,-2.2225737327771275e-05
TFs_and_others_ARNTL2,-2.0835708034998422e-05
TFs_and_others_ZNF526,-2.0485417853458565e-05
TFs_and_others_MXD1,-2.3601468025910297e-05
TFs_and_others_ATF6,-2.2530223329256607e-05
TFs_and_others_G-quadruplex,-2.4468758411394928e-05
TFs_and_others_ZNF319,-2.373185806832091e-05
TFs_and_others_BAP1,-3.345222122550321e-05
TFs_and_others_SS18L1,-5.278115633787928e-05
TFs_and_others_CCDC101,-3.532408651273785e-05
TFs_and_others_HOXA6,-4.1919748671355626e-05
TFs_and_others_GLIS3,-3.631558830119224e-05
TFs_and_others_ZBTB4,-6.742857654826018e-05
TFs_and_others_JUND,-0.00026246500904271246
TFs_and_others_KDM2B,-0.00014235579400255372
Histone_H2A.ZK4K7K11ac,-0.0001912430588185524
TFs_and_others_GPN1,-6.831948781076741e-05
TFs_and_others_AFF4,-6.0528236574428735e-05
TFs_and_others_RBM14,-3.6989762267732314e-05
TFs_and_others_KLF11,-3.338493966968415e-05
TFs_and_others_SNAPC1,-2.970272019099143e-05
TFs_and_others_POU3F2,-2.632161758736765e-05
TFs_and_others_RNF219,-3.845446445388757e-05
TFs_and_others_ZNF687,-0.00012454212297943087
TFs_and_others_ZBTB1,-4.1931591354496284e-05
TFs_and_others_PCBP2,-2.784320789444686e-05
TFs_and_others_TCF25,-2.8196020404220264e-05
TFs_and_others_NR2C1,-4.468166093295161e-05
TFs_and_others_KMT2D,-5.4773772195205055e-05
TFs_and_others_SUV39H1,-3.0080551747015348e-05
TFs_and_others_ZNF550,-6.138620938623869e-05
Histone_H3ac,-0.00026018789083172576
TFs_and_others_ZNF215,-7.278409826153704e-05
TFs_and_others_SETX,-4.7777222741043736e-05
TFs_and_others_PLSCR1,-3.542233914295095e-05
TFs_and_others_MGA,-4.632047563589162e-05
TFs_and_others_ISX,-2.8289919097069204e-05
TFs_and_others_EWSR1,-3.262131880532675e-05
TFs_and_others_ESRRA,-6.947861241433303e-05
TFs_and_others_SCMH1,-3.59127471552041e-05
TFs_and_others_CBX5,-3.152100188033972e-05
TFs_and_others_ZNF157,-2.8271087217687886e-05
TFs_and_others_HBZ,-2.8624906448406412e-05
TFs_and_others_EPCAM,-2.9244514655290715e-05
TFs_and_others_F2RL1,-2.8069514896150024e-05
TFs_and_others_DNAJC2,-3.4425727094058935e-05
TFs_and_others_MEF2B,-6.475221704538634e-05
TFs_and_others_SP140L,-3.4490690311738277e-05
TFs_and_others_HNRNPUL1,-3.0464630519605492e-05
TFs_and_others_PAX7,-2.7587203120219814e-05
TFs_and_others_HMGN1,-2.7447920145108064e-05
TFs_and_others_NR0B2,-2.7824398545456887e-05
TFs_and_others_ZNF311,-2.89246304837646e-05
RNA_polymerase_POLR2B,-5.233573716293388e-05
TFs_and_others_BRD2,-0.00017549127779190922
TFs_and_others_ZBTB33,-8.793863091543762e-05
TFs_and_others_CDK9,-7.123299312223653e-05
TFs_and_others_HECTD1,-4.480836402905817e-05
TFs_and_others_CPSF3L,-5.186377483376976e-05
TFs_and_others_HMBOX1,-4.237155943436813e-05
TFs_and_others_EMSY,-6.0905804726705744e-05
TFs_and_others_MORC2,-4.202408677006862e-05
TFs_and_others_BMI1,-8.786376105648962e-05
TFs_and_others_ZNF644,-4.021687919002084e-05
TFs_and_others_CDC5L,-3.553824551831876e-05
TFs_and_others_MAML3,-3.057133919320543e-05
TFs_and_others_MBD6,-2.9641333589043307e-05
TFs_and_others_GABPB2,-3.080828418907664e-05
TFs_and_others_COPS2,-3.117323554160805e-05
TFs_and_others_BAHD1,-4.6463235179706424e-05
TFs_and_others_MAFK,-0.00012749632226174566
TFs_and_others_CTBP1,-7.956871039023804e-05
TFs_and_others_NUP93,-5.286688039305179e-05
TFs_and_others_NFKB1,-8.976840913738995e-05
TFs_and_others_GATA3,-0.0003497624914004027
TFs_and_others_E2F3,-0.00011044886828473739
TFs_and_others_ZNF205,-8.154034863086351e-05
Histone_H3R3me2,-5.768350103428418e-05
TFs_and_others_TBX2,-8.464996803756808e-05
TFs_and_others_ARNTL,-0.00014701758055080577
TFs_and_others_ZNF709,-5.981543980783093e-05
TFs_and_others_PRRX2,-4.955183131401069e-05
TFs_and_others_RB1,-3.736408840982017e-05
TFs_and_others_ETV4,-5.244721925346306e-05
TFs_and_others_STAG2,-0.00017594055223023875
TFs_and_others_ZNF10,-5.939345326236619e-05
TFs_and_others_MCM5,-3.7853236114709366e-05
TFs_and_others_PRMT5,-3.1650041051686224e-05
TFs_and_others_BCL11A,-3.976949901855014e-05
TFs_and_others_ZNF34,-3.3240120983421706e-05
TFs_and_others_BRDT,-3.9267793420862914e-05
TFs_and_others_FOXK2,-4.702253044431006e-05
TFs_and_others_ALOX5,-5.330395252727412e-05
TFs_and_others_SIX2,-8.680809658475743e-05
Histone_HINFP,-8.378151442463481e-05
TFs_and_others_MEIS1,-0.0002591752125952512
TFs_and_others_BCL3,-0.0001421228734182318
Histone_H2A.Z,-0.00037236870860783667
TFs_and_others_PRMT3,-0.00011925876678891347
TFs_and_others_ZEB1,-0.00015536923165248068
